gene_id	ESN
ENSG00000115204	4151
ENSG00000115207	3897
ENSG00000115211	3887
ENSG00000115216	3381
ENSG00000115221	11838
ENSG00000115226	1670
ENSG00000115232	867
ENSG00000115233	4707
ENSG00000115234	3864
ENSG00000115239	5835
ENSG00000115241	3684
ENSG00000115252	4242
ENSG00000115255	9362
ENSG00000115257	9291
ENSG00000115263	11655
ENSG00000115266	8562
ENSG00000115267	9687
ENSG00000115268	7688
ENSG00000115271	9931
ENSG00000115274	8113
ENSG00000115275	7999
ENSG00000115282	6299
ENSG00000115286	6496
ENSG00000115289	5621
ENSG00000115290	8249
ENSG00000115295	16324
ENSG00000115297	5199
ENSG00000115306	17496
ENSG00000115307	4965
ENSG00000115310	17076
ENSG00000115317	4933
ENSG00000115318	4999
ENSG00000115325	5393
ENSG00000115339	11021
ENSG00000115350	5203
ENSG00000115353	9297
ENSG00000115355	7651
ENSG00000115361	7071
ENSG00000115363	12350
ENSG00000115364	9308
ENSG00000115365	9682
ENSG00000115368	1286
ENSG00000115380	3805
ENSG00000115386	16540
ENSG00000115392	9804
ENSG00000115414	17417
ENSG00000115415	5477
ENSG00000115419	5250
ENSG00000115421	14234
ENSG00000115423	16123
ENSG00000115425	14987
ENSG00000115446	105
ENSG00000115457	7737
ENSG00000115459	10362
ENSG00000115461	7483
ENSG00000115464	13143
ENSG00000115468	3136
ENSG00000115474	2997
ENSG00000115484	4212
ENSG00000115486	12306
ENSG00000115488	1314
ENSG00000115504	17289
ENSG00000115507	12691
ENSG00000115514	1406
ENSG00000115520	1970
ENSG00000115523	8904
ENSG00000115524	2165
ENSG00000115525	8556
ENSG00000115526	16611
ENSG00000115539	15726
ENSG00000115540	1300
ENSG00000115541	1455
ENSG00000115548	5400
ENSG00000115556	1659
ENSG00000115561	4463
ENSG00000115568	1638
ENSG00000115590	10523
ENSG00000115592	1965
ENSG00000115593	3883
ENSG00000115594	10293
ENSG00000115596	1882
ENSG00000115598	9473
ENSG00000115602	13166
ENSG00000115604	13170
ENSG00000115607	14722
ENSG00000115616	10497
ENSG00000115641	16176
ENSG00000115648	7179
ENSG00000115649	12982
ENSG00000115652	15208
ENSG00000115657	12684
ENSG00000115661	14311
ENSG00000115665	11334
ENSG00000115677	14034
ENSG00000115685	14534
ENSG00000115687	14754
ENSG00000115694	3064
ENSG00000115705	9780
ENSG00000115718	10385
ENSG00000115738	6771
ENSG00000115750	9675
ENSG00000115756	11603
ENSG00000115758	11587
ENSG00000115760	13899
ENSG00000115761	11832
ENSG00000115806	6973
ENSG00000115808	15354
ENSG00000115816	13015
ENSG00000115825	12946
ENSG00000115827	3612
ENSG00000115828	11118
ENSG00000115839	815
ENSG00000115840	7073
ENSG00000115841	10539
ENSG00000115844	5360
ENSG00000115850	7618
ENSG00000115866	6981
ENSG00000115875	11126
ENSG00000115884	12216
ENSG00000115896	4811
ENSG00000115902	11401
ENSG00000115904	16672
ENSG00000115919	11877
ENSG00000115935	4393
ENSG00000115942	1321
ENSG00000115944	16413
ENSG00000115946	1854
ENSG00000115947	665
ENSG00000115956	2086
ENSG00000115963	11824
ENSG00000115966	10654
ENSG00000115970	13046
ENSG00000115977	3397
ENSG00000115993	2475
ENSG00000115998	4559
ENSG00000116001	4522
ENSG00000116005	4789
ENSG00000116014	7381
ENSG00000116016	11600
ENSG00000116017	7780
ENSG00000116030	8205
ENSG00000116031	14313
ENSG00000116032	7893
ENSG00000116035	10288
ENSG00000116039	8668
ENSG00000116044	14700
ENSG00000116062	2052
ENSG00000116095	9831
ENSG00000116096	8632
ENSG00000116106	11192
ENSG00000116117	13394
ENSG00000116120	1861
ENSG00000116127	3754
ENSG00000116128	11955
ENSG00000116132	5211
ENSG00000116133	15436
ENSG00000116138	8960
ENSG00000116141	11426
ENSG00000116147	9540
ENSG00000116151	2600
ENSG00000116157	3402
ENSG00000116161	110
ENSG00000116171	9031
ENSG00000116176	13234
ENSG00000116183	3704
ENSG00000116191	1204
ENSG00000116194	1559
ENSG00000116198	11715
ENSG00000116199	4702
ENSG00000116205	15772
ENSG00000116209	15626
ENSG00000116212	15213
ENSG00000116213	11253
ENSG00000116218	15205
ENSG00000116221	15857
ENSG00000116237	5039
ENSG00000116251	5980
ENSG00000116254	7216
ENSG00000116260	1515
ENSG00000116266	13629
ENSG00000116273	10638
ENSG00000116285	7365
ENSG00000116288	8495
ENSG00000116299	12644
ENSG00000116329	3066
ENSG00000116337	14543
ENSG00000116350	3207
ENSG00000116353	2916
ENSG00000116396	14494
ENSG00000116406	16174
ENSG00000116455	7674
ENSG00000116459	8010
ENSG00000116473	11469
ENSG00000116478	529
ENSG00000116489	1956
ENSG00000116497	844
ENSG00000116514	554
ENSG00000116521	2422
ENSG00000116525	1482
ENSG00000116539	1472
ENSG00000116544	1573
ENSG00000116560	1364
ENSG00000116574	8885
ENSG00000116580	2332
ENSG00000116584	3230
ENSG00000116586	4320
ENSG00000116604	3437
ENSG00000116641	7317
ENSG00000116649	4573
ENSG00000116661	5728
ENSG00000116663	7509
ENSG00000116667	17351
ENSG00000116668	16296
ENSG00000116670	8180
ENSG00000116675	12518
ENSG00000116678	12053
ENSG00000116679	15281
ENSG00000116685	8537
ENSG00000116688	6796
ENSG00000116690	16115
ENSG00000116691	6581
ENSG00000116698	5354
ENSG00000116701	6446
ENSG00000116703	11412
ENSG00000116704	5853
ENSG00000116711	14037
ENSG00000116717	13198
ENSG00000116721	5448
ENSG00000116726	5532
ENSG00000116729	13654
ENSG00000116731	8954
ENSG00000116741	3019
ENSG00000116745	11125
ENSG00000116747	2537
ENSG00000116748	1735
ENSG00000116750	2823
ENSG00000116752	1316
ENSG00000116754	6805
ENSG00000116761	11910
ENSG00000116771	8881
ENSG00000116774	1751
ENSG00000116783	4610
ENSG00000116785	15054
ENSG00000116786	8785
ENSG00000116791	3494
ENSG00000116793	3715
ENSG00000116809	6145
ENSG00000116815	16340
ENSG00000116819	2542
ENSG00000116824	16745
ENSG00000116830	7129
ENSG00000116833	4561
ENSG00000116852	13807
ENSG00000116857	14704
ENSG00000116863	3032
ENSG00000116871	2569
ENSG00000116874	14187
ENSG00000116882	13875
ENSG00000116885	2393
ENSG00000116898	2562
ENSG00000116903	13355
ENSG00000116906	14635
ENSG00000116918	10461
ENSG00000116922	12346
ENSG00000116954	5613
ENSG00000116957	10918
ENSG00000116962	15584
ENSG00000116977	15587
ENSG00000116981	4351
ENSG00000116983	4563
ENSG00000116984	13681
ENSG00000116985	1453
ENSG00000116990	1872
ENSG00000116991	14968
ENSG00000116996	15586
ENSG00000117000	827
ENSG00000117009	7237
ENSG00000117010	923
ENSG00000117013	1530
ENSG00000117016	769
ENSG00000117020	9384
ENSG00000117036	9085
ENSG00000117054	9207
ENSG00000117069	5846
ENSG00000117090	2971
ENSG00000117091	2362
ENSG00000117114	13333
ENSG00000117115	14634
ENSG00000117118	15357
ENSG00000117122	13814
ENSG00000117133	14784
ENSG00000117139	3839
ENSG00000117143	16455
ENSG00000117148	15814
ENSG00000117151	13560
ENSG00000117152	13203
ENSG00000117153	5941
ENSG00000117154	15689
ENSG00000117155	13938
ENSG00000117174	11439
ENSG00000117215	17162
ENSG00000117222	13108
ENSG00000117226	5330
ENSG00000117228	6371
ENSG00000117245	9749
ENSG00000117266	16305
ENSG00000117280	16908
ENSG00000117281	170
ENSG00000117298	8195
ENSG00000117305	14823
ENSG00000117308	13623
ENSG00000117318	12453
ENSG00000117322	6141
ENSG00000117335	13152
ENSG00000117360	2406
ENSG00000117362	1737
ENSG00000117385	3339
ENSG00000117394	5080
ENSG00000117399	13604
ENSG00000117400	13729
ENSG00000117407	5762
ENSG00000117408	5758
ENSG00000117410	6530
ENSG00000117411	7091
ENSG00000117419	8111
ENSG00000117425	10228
ENSG00000117448	4065
ENSG00000117450	4124
ENSG00000117461	2533
ENSG00000117472	1562
ENSG00000117475	7641
ENSG00000117477	7464
ENSG00000117479	7433
ENSG00000117480	3596
ENSG00000117481	1824
ENSG00000117500	2782
ENSG00000117501	4648
ENSG00000117505	6417
ENSG00000117519	7226
ENSG00000117523	8360
ENSG00000117525	7562
ENSG00000117528	7324
ENSG00000117533	12538
ENSG00000117543	10965
ENSG00000117560	8714
ENSG00000117569	6848
ENSG00000117586	9761
ENSG00000117592	7316
ENSG00000117593	1041
ENSG00000117594	10508
ENSG00000117595	11674
ENSG00000117597	13326
ENSG00000117598	15499
ENSG00000117600	16528
ENSG00000117601	274
ENSG00000117602	15049
ENSG00000117614	5390
ENSG00000117616	9171
ENSG00000117620	16575
ENSG00000117625	14019
ENSG00000117632	10524
ENSG00000117640	12412
ENSG00000117643	12585
ENSG00000117650	7520
ENSG00000117676	4216
ENSG00000117682	6664
ENSG00000117691	8878
ENSG00000117697	4240
ENSG00000117707	11495
ENSG00000117713	2302
ENSG00000117724	11936
ENSG00000117748	10614
ENSG00000117751	10086
ENSG00000117758	9852
ENSG00000117791	12955
ENSG00000117834	5368
ENSG00000117859	7853
ENSG00000117862	1746
ENSG00000117877	3976
ENSG00000117899	14889
ENSG00000117906	288
ENSG00000117971	5301
ENSG00000117983	3123
ENSG00000117984	7209
ENSG00000118007	7984
ENSG00000118017	13022
ENSG00000118046	5707
ENSG00000118058	10603
ENSG00000118094	5836
ENSG00000118096	7193
ENSG00000118113	5711
ENSG00000118137	11153
ENSG00000118156	8472
ENSG00000118160	5216
ENSG00000118162	6970
ENSG00000118181	4818
ENSG00000118193	10537
ENSG00000118194	15194
ENSG00000118197	9685
ENSG00000118200	11204
ENSG00000118217	15997
ENSG00000118231	3665
ENSG00000118242	15371
ENSG00000118245	7435
ENSG00000118246	12010
ENSG00000118257	14943
ENSG00000118260	10335
ENSG00000118263	12213
ENSG00000118271	9353
ENSG00000118276	8288
ENSG00000118292	1758
ENSG00000118298	1706
ENSG00000118307	13920
ENSG00000118308	13592
ENSG00000118322	15267
ENSG00000118363	2264
ENSG00000118369	1522
ENSG00000118402	8284
ENSG00000118407	13225
ENSG00000118412	9180
ENSG00000118418	2116
ENSG00000118420	6175
ENSG00000118432	10858
ENSG00000118434	11380
ENSG00000118454	7182
ENSG00000118473	6586
ENSG00000118482	3645
ENSG00000118491	17283
ENSG00000118492	15352
ENSG00000118495	17441
ENSG00000118496	11346
ENSG00000118503	14319
ENSG00000118507	16781
ENSG00000118508	14184
ENSG00000118513	15551
ENSG00000118514	17310
ENSG00000118515	17038
ENSG00000118518	9836
ENSG00000118520	16706
ENSG00000118523	15099
ENSG00000118526	16229
ENSG00000118557	16719
ENSG00000118564	10132
ENSG00000118579	6379
ENSG00000118596	7273
ENSG00000118600	14109
ENSG00000118640	13208
ENSG00000118655	6873
ENSG00000118680	13948
ENSG00000118689	2858
ENSG00000118690	1190
ENSG00000118702	9965
ENSG00000118705	9333
ENSG00000118707	5097
ENSG00000118729	16938
ENSG00000118733	2058
ENSG00000118762	7825
ENSG00000118777	7630
ENSG00000118785	9082
ENSG00000118804	9076
ENSG00000118816	3579
ENSG00000118849	4516
ENSG00000118855	6570
ENSG00000118873	11810
ENSG00000118894	9189
ENSG00000118898	8399
ENSG00000118900	8165
ENSG00000118922	15298
ENSG00000118939	5592
ENSG00000118946	3877
ENSG00000118960	16730
ENSG00000118961	13430
ENSG00000118965	9963
ENSG00000118971	12964
ENSG00000118972	14060
ENSG00000118985	13968
ENSG00000118997	11640
ENSG00000119004	2150
ENSG00000119013	2463
ENSG00000119041	5573
ENSG00000119042	8570
ENSG00000119048	1767
ENSG00000119121	9355
ENSG00000119125	7732
ENSG00000119138	8815
ENSG00000119139	16906
ENSG00000119147	16679
ENSG00000119185	6470
ENSG00000119203	6759
ENSG00000119227	4179
ENSG00000119231	3928
ENSG00000119242	14025
ENSG00000119280	15463
ENSG00000119283	16003
ENSG00000119285	14951
ENSG00000119314	13455
ENSG00000119318	11359
ENSG00000119321	1606
ENSG00000119326	16573
ENSG00000119328	16553
ENSG00000119333	13201
ENSG00000119335	12980
ENSG00000119383	13857
ENSG00000119392	14617
ENSG00000119396	14563
ENSG00000119397	4866
ENSG00000119401	13161
ENSG00000119402	1906
ENSG00000119403	1753
ENSG00000119408	3218
ENSG00000119411	1815
ENSG00000119414	444
ENSG00000119421	9516
ENSG00000119431	1938
ENSG00000119446	9887
ENSG00000119457	3881
ENSG00000119471	7428
ENSG00000119487	633
ENSG00000119508	11274
ENSG00000119509	11402
ENSG00000119514	13914
ENSG00000119522	13442
ENSG00000119523	13268
ENSG00000119535	2528
ENSG00000119537	7670
ENSG00000119541	7286
ENSG00000119547	13245
ENSG00000119559	8983
ENSG00000119596	4152
ENSG00000119599	11677
ENSG00000119608	4874
ENSG00000119614	2153
ENSG00000119616	6139
ENSG00000119630	6072
ENSG00000119632	4157
ENSG00000119636	1161
ENSG00000119638	7397
ENSG00000119640	6791
ENSG00000119650	11817
ENSG00000119655	3205
ENSG00000119661	624
ENSG00000119669	12372
ENSG00000119673	1610
ENSG00000119681	2746
ENSG00000119682	6158
ENSG00000119684	6186
ENSG00000119685	12168
ENSG00000119686	12554
ENSG00000119688	2019
ENSG00000119689	6402
ENSG00000119698	5020
ENSG00000119699	12003
ENSG00000119703	6683
ENSG00000119705	4005
ENSG00000119707	14475
ENSG00000119711	1186
ENSG00000119714	9879
ENSG00000119715	10064
ENSG00000119718	5981
ENSG00000119720	3318
ENSG00000119723	991
ENSG00000119725	959
ENSG00000119729	14367
ENSG00000119737	13933
ENSG00000119760	832
ENSG00000119771	4978
ENSG00000119772	2598
ENSG00000119777	13931
ENSG00000119778	3849
ENSG00000119782	3971
ENSG00000119787	11038
ENSG00000119801	2145
ENSG00000119812	15846
ENSG00000119820	10238
ENSG00000119844	10743
ENSG00000119862	11636
ENSG00000119865	2589
ENSG00000119866	13609
ENSG00000119878	15442
ENSG00000119888	7510
ENSG00000119899	4859
ENSG00000119900	15893
ENSG00000119906	4332
ENSG00000119912	5632
ENSG00000119913	10607
ENSG00000119915	1140
ENSG00000119917	2545
ENSG00000119919	3553
ENSG00000119922	2148
ENSG00000119927	13216
ENSG00000119929	6602
ENSG00000119938	5333
ENSG00000119943	5469
ENSG00000119946	3993
ENSG00000119950	15363
ENSG00000119953	15615
ENSG00000119965	10941
ENSG00000119969	15878
ENSG00000119973	9277
ENSG00000119977	5662
ENSG00000119979	16916
ENSG00000119986	5349
ENSG00000120008	13162
ENSG00000120029	2894
ENSG00000120049	3417
ENSG00000120051	17093
ENSG00000120053	4073
ENSG00000120054	1511
ENSG00000120057	2328
ENSG00000120063	5282
ENSG00000120068	14516
ENSG00000120071	5432
ENSG00000120075	13734
ENSG00000120088	5629
ENSG00000120093	11472
ENSG00000120094	8901
ENSG00000120129	12373
ENSG00000120137	13065
ENSG00000120149	17238
ENSG00000120156	11394
ENSG00000120158	10411
ENSG00000120159	14620
ENSG00000120160	10800
ENSG00000120162	12464
ENSG00000120210	5945
ENSG00000120211	5639
ENSG00000120215	17004
ENSG00000120217	7799
ENSG00000120235	10572
ENSG00000120242	11594
ENSG00000120251	12619
ENSG00000120253	4558
ENSG00000120254	17084
ENSG00000120256	4394
ENSG00000120262	17444
ENSG00000120265	4444
ENSG00000120278	16736
ENSG00000120279	12641
ENSG00000120306	462
ENSG00000120314	682
ENSG00000120318	9409
ENSG00000120322	8127
ENSG00000120324	9311
ENSG00000120327	10338
ENSG00000120328	9703
ENSG00000120329	8666
ENSG00000120332	215
ENSG00000120333	111
ENSG00000120334	1835
ENSG00000120337	7664
ENSG00000120341	11022
ENSG00000120370	6424
ENSG00000120436	5056
ENSG00000120437	10040
ENSG00000120438	10526
ENSG00000120451	10711
ENSG00000120457	6740
ENSG00000120458	12953
ENSG00000120471	6967
ENSG00000120519	5231
ENSG00000120526	3000
ENSG00000120533	2836
ENSG00000120539	9541
ENSG00000120549	15769
ENSG00000120563	11217
ENSG00000120594	15808
ENSG00000120616	13306
ENSG00000120647	7934
ENSG00000120656	5363
ENSG00000120658	10577
ENSG00000120659	7227
ENSG00000120662	3145
ENSG00000120675	13309
ENSG00000120685	17097
ENSG00000120686	14606
ENSG00000120688	2327
ENSG00000120690	2670
ENSG00000120693	7859
ENSG00000120694	12110
ENSG00000120696	4145
ENSG00000120697	10612
ENSG00000120699	12305
ENSG00000120705	4721
ENSG00000120708	5179
ENSG00000120709	2410
ENSG00000120725	5735
ENSG00000120727	7935
ENSG00000120729	5634
ENSG00000120733	1937
ENSG00000120738	2191
ENSG00000120742	9857
ENSG00000120756	2245
ENSG00000120784	4988
ENSG00000120798	14189
ENSG00000120800	14076
ENSG00000120802	3951
ENSG00000120805	14067
ENSG00000120820	15704
ENSG00000120832	12201
ENSG00000120833	11912
ENSG00000120837	16181
ENSG00000120860	8062
ENSG00000120868	6983
ENSG00000120875	15888
ENSG00000120885	15258
ENSG00000120889	13998
ENSG00000120896	12447
ENSG00000120899	11489
ENSG00000120903	13086
ENSG00000120907	12054
ENSG00000120910	12484
ENSG00000120913	12293
ENSG00000120915	14690
ENSG00000120925	4418
ENSG00000120937	10673
ENSG00000120942	4678
ENSG00000120948	4419
ENSG00000120949	6003
ENSG00000120952	6399
ENSG00000120963	12273
ENSG00000120992	8366
ENSG00000121005	12583
ENSG00000121022	103
ENSG00000121039	4909
ENSG00000121053	15599
ENSG00000121057	12414
ENSG00000121058	10957
ENSG00000121060	10768
ENSG00000121064	11948
ENSG00000121067	15249
ENSG00000121068	6937
ENSG00000121073	15152
ENSG00000121075	6684
ENSG00000121101	13386
ENSG00000121104	15479
ENSG00000121152	7890
ENSG00000121207	9073
ENSG00000121210	13420
ENSG00000121211	14265
ENSG00000121236	1123
ENSG00000121270	243
ENSG00000121274	14018
ENSG00000121281	12653
ENSG00000121289	11534
ENSG00000121297	10547
ENSG00000121310	5992
ENSG00000121314	9826
ENSG00000121316	10642
ENSG00000121318	9178
ENSG00000121335	5289
ENSG00000121350	7244
ENSG00000121351	7213
ENSG00000121361	10001
ENSG00000121377	10082
ENSG00000121380	2796
ENSG00000121381	9777
ENSG00000121390	874
ENSG00000121406	11223
ENSG00000121413	11532
ENSG00000121417	8839
ENSG00000121440	14622
ENSG00000121446	3955
ENSG00000121454	702
ENSG00000121481	16338
ENSG00000121486	16369
ENSG00000121542	8789
ENSG00000121552	13279
ENSG00000121570	9896
ENSG00000121577	1080
ENSG00000121578	3585
ENSG00000121579	2387
ENSG00000121594	468
ENSG00000121621	1012
ENSG00000121644	5487
ENSG00000121653	13859
ENSG00000121671	14682
ENSG00000121680	13210
ENSG00000121690	173
ENSG00000121691	9559
ENSG00000121716	9856
ENSG00000121741	2209
ENSG00000121742	1839
ENSG00000121743	2227
ENSG00000121749	2044
ENSG00000121753	2561
ENSG00000121764	2304
ENSG00000121766	2601
ENSG00000121769	2730
ENSG00000121774	3269
ENSG00000121775	2103
ENSG00000121797	676
ENSG00000121807	649
ENSG00000121851	76
ENSG00000121853	14548
ENSG00000121858	14925
ENSG00000121864	6595
ENSG00000121871	8731
ENSG00000121879	5316
ENSG00000121892	9876
ENSG00000121895	13418
ENSG00000121897	8246
ENSG00000121898	14272
ENSG00000121900	425
ENSG00000121903	4547
ENSG00000121904	5402
ENSG00000121905	458
ENSG00000121931	10042
ENSG00000121933	9347
ENSG00000121940	9590
ENSG00000121957	9981
ENSG00000121964	1615
ENSG00000121966	9162
ENSG00000121988	1069
ENSG00000121989	737
ENSG00000122008	1886
ENSG00000122012	11813
ENSG00000122025	5566
ENSG00000122026	13669
ENSG00000122033	11743
ENSG00000122034	11744
ENSG00000122035	13711
ENSG00000122042	13030
ENSG00000122085	14432
ENSG00000122133	6930
ENSG00000122136	7043
ENSG00000122140	6339
ENSG00000122176	10517
ENSG00000122180	8548
ENSG00000122188	10663
ENSG00000122194	12347
ENSG00000122203	10548
ENSG00000122218	4820
ENSG00000122223	5201
ENSG00000122224	6028
ENSG00000122254	1130
ENSG00000122257	12267
ENSG00000122299	14688
ENSG00000122304	16368
ENSG00000122335	4788
ENSG00000122386	15424
ENSG00000122390	15747
ENSG00000122406	1672
ENSG00000122417	9711
ENSG00000122420	10398
ENSG00000122435	17276
ENSG00000122477	17241
ENSG00000122481	12654
ENSG00000122482	11559
ENSG00000122483	5095
ENSG00000122484	2429
ENSG00000122507	8097
ENSG00000122512	16048
ENSG00000122515	1021
ENSG00000122543	15248
ENSG00000122545	8264
ENSG00000122547	6965
ENSG00000122550	9255
ENSG00000122557	3439
ENSG00000122565	8543
ENSG00000122566	8347
ENSG00000122574	15828
ENSG00000122584	11354
ENSG00000122585	11977
ENSG00000122591	10777
ENSG00000122592	14581
ENSG00000122641	11764
ENSG00000122642	3944
ENSG00000122643	4441
ENSG00000122644	10143
ENSG00000122674	14805
ENSG00000122678	1794
ENSG00000122679	1930
ENSG00000122687	6625
ENSG00000122691	11780
ENSG00000122692	5585
ENSG00000122694	1079
ENSG00000122696	9372
ENSG00000122705	523
ENSG00000122707	5154
ENSG00000122711	7595
ENSG00000122718	6007
ENSG00000122728	5124
ENSG00000122729	4694
ENSG00000122733	12318
ENSG00000122735	5347
ENSG00000122741	9232
ENSG00000122756	8303
ENSG00000122778	4635
ENSG00000122779	16732
ENSG00000122783	10115
ENSG00000122786	11139
ENSG00000122787	13513
ENSG00000122859	12009
ENSG00000122861	13217
ENSG00000122862	6516
ENSG00000122863	17133
ENSG00000122870	148
ENSG00000122873	336
ENSG00000122877	8361
ENSG00000122882	5226
ENSG00000122884	7221
ENSG00000122912	1580
ENSG00000122952	9990
ENSG00000122958	7561
ENSG00000122965	8018
ENSG00000122966	12312
ENSG00000122970	7563
ENSG00000122971	6280
ENSG00000122986	12435
ENSG00000123064	2500
ENSG00000123066	17025
ENSG00000123080	12146
ENSG00000123091	11195
ENSG00000123094	7965
ENSG00000123095	6702
ENSG00000123096	8049
ENSG00000123104	8287
ENSG00000123106	3276
ENSG00000123119	15337
ENSG00000123124	2910
ENSG00000123136	13178
ENSG00000123143	12517
ENSG00000123144	5191
ENSG00000123146	13399
ENSG00000123154	6426
ENSG00000123159	11920
ENSG00000123171	6955
ENSG00000123178	14344
ENSG00000123179	10368
ENSG00000123191	7733
ENSG00000123200	4572
ENSG00000123213	1560
ENSG00000123219	2986
ENSG00000123240	17404
ENSG00000123243	14035
